Nombre,RUT,Curso,Sección,Asignatura,Profesor,Fecha,Tipo,Nota
Javier Arancibia,10000318-K,4to Básico,B,Ciencias Naturales,Mariana López,15-10-2025,prueba,91
Javier Serrano,10000344-9,4to Básico,B,Ciencias Naturales,Mariana López,15-10-2025,prueba,98
Esteban Carmona,10000945-5,3ro Medio,B,Biología,Jose Perez,15-10-2025,tarea,58
Veronica Fernandez,10000952-8,3ro Medio,B,Biología,Jose Perez,15-10-2025,tarea,63
Veronica Diaz,10000957-9,3ro Medio,B,Biología,Jose Perez,15-10-2025,tarea,47
Veronica Rodriguez,10000960-9,3ro Medio,B,Biología,Jose Perez,15-10-2025,tarea,44
Veronica Arancibia,10000968-4,3ro Medio,B,Biología,Jose Perez,15-10-2025,tarea,79
Esteban Carmona,10000945-5,3ro Medio,B,Educación Ciudadana,Marcos Seguel,15-10-2025,tarea,73
Veronica Fernandez,10000952-8,3ro Medio,B,Educación Ciudadana,Marcos Seguel,15-10-2025,tarea,39
Veronica Diaz,10000957-9,3ro Medio,B,Educación Ciudadana,Marcos Seguel,15-10-2025,tarea,81
Veronica Rodriguez,10000960-9,3ro Medio,B,Educación Ciudadana,Marcos Seguel,15-10-2025,tarea,61
Veronica Arancibia,10000968-4,3ro Medio,B,Educación Ciudadana,Marcos Seguel,15-10-2025,tarea,91
Veronica Carmona,10000995-1,4to Medio,A,"Historia, Geografía y Ciencias Sociales",Doris Castro,15-10-2025,prueba,60
Andres Castro,10001020-8,4to Medio,A,"Historia, Geografía y Ciencias Sociales",Doris Castro,15-10-2025,prueba,85
Andres Soto,10001026-7,4to Medio,A,"Historia, Geografía y Ciencias Sociales",Doris Castro,15-10-2025,prueba,98
Andres Ortiz,10001027-5,4to Medio,A,"Historia, Geografía y Ciencias Sociales",Doris Castro,15-10-2025,prueba,92
Veronica Carmona,10000995-1,4to Medio,A,Lenguaje y Comunicación,Felipe Castro,15-10-2025,evaluacion,34
Andres Castro,10001020-8,4to Medio,A,Lenguaje y Comunicación,Felipe Castro,15-10-2025,evaluacion,49
Andres Soto,10001026-7,4to Medio,A,Lenguaje y Comunicación,Felipe Castro,15-10-2025,evaluacion,77
Andres Ortiz,10001027-5,4to Medio,A,Lenguaje y Comunicación,Felipe Castro,15-10-2025,evaluacion,98
Carlos Diaz,10000157-8,2do Básico,B,Matemáticas,Lucía Fernández,16-10-2025,evaluacion,44
Carlos Tapia,10000193-4,3ro Básico,A,"Historia, Geografía y Ciencias Sociales",Sofía Martínez,16-10-2025,tarea,51
Martin Perez,10000203-5,3ro Básico,A,"Historia, Geografía y Ciencias Sociales",Sofía Martínez,16-10-2025,tarea,99
Martin Diaz,10000207-8,3ro Básico,A,"Historia, Geografía y Ciencias Sociales",Sofía Martínez,16-10-2025,tarea,38
Martin Rodriguez,10000210-8,3ro Básico,A,"Historia, Geografía y Ciencias Sociales",Sofía Martínez,16-10-2025,tarea,100
Carla Ramirez,10000456-9,6to Básico,A,Ciencias Naturales,Roberto Palma,16-10-2025,tarea,61
Carla Herrera,10000463-1,6to Básico,A,Ciencias Naturales,Roberto Palma,16-10-2025,tarea,97
Carla Fuentes,10000467-4,6to Básico,A,Ciencias Naturales,Roberto Palma,16-10-2025,tarea,48
Carla Alvarez,10000469-0,6to Básico,A,Ciencias Naturales,Roberto Palma,16-10-2025,tarea,42
Carla Palma,10000471-2,6to Básico,A,Ciencias Naturales,Roberto Palma,16-10-2025,tarea,77
Carla Rojas,10000472-0,6to Básico,A,Ciencias Naturales,Roberto Palma,16-10-2025,tarea,60
Carla Soto,10000476-3,6to Básico,A,Ciencias Naturales,Roberto Palma,16-10-2025,tarea,56
Carla Vargas,10000486-0,6to Básico,A,Ciencias Naturales,Roberto Palma,16-10-2025,tarea,99
Carla Aguirre,10000491-7,6to Básico,A,Ciencias Naturales,Roberto Palma,16-10-2025,tarea,74
Carla Serrano,10000494-1,6to Básico,A,Ciencias Naturales,Roberto Palma,16-10-2025,tarea,62
Esteban Martinez,10000905-6,3ro Medio,A,Matemáticas,Sandra Gomez,16-10-2025,evaluacion,69
Esteban Valenzuela,10000938-2,3ro Medio,A,Matemáticas,Sandra Gomez,16-10-2025,evaluacion,97
Esteban Carmona,10000945-5,3ro Medio,B,Lenguaje y Comunicación,Jose Vidal,16-10-2025,evaluacion,72
Veronica Fernandez,10000952-8,3ro Medio,B,Lenguaje y Comunicación,Jose Vidal,16-10-2025,evaluacion,67
Veronica Diaz,10000957-9,3ro Medio,B,Lenguaje y Comunicación,Jose Vidal,16-10-2025,evaluacion,63
Veronica Rodriguez,10000960-9,3ro Medio,B,Lenguaje y Comunicación,Jose Vidal,16-10-2025,evaluacion,59
Veronica Arancibia,10000968-4,3ro Medio,B,Lenguaje y Comunicación,Jose Vidal,16-10-2025,evaluacion,94
Veronica Carmona,10000995-1,4to Medio,A,Biología,Adriana Velez,16-10-2025,tarea,92
Andres Castro,10001020-8,4to Medio,A,Biología,Adriana Velez,16-10-2025,tarea,95
Andres Soto,10001026-7,4to Medio,A,Biología,Adriana Velez,16-10-2025,tarea,100
Andres Ortiz,10001027-5,4to Medio,A,Biología,Adriana Velez,16-10-2025,tarea,78
Catalina Gomez,10001054-2,4to Medio,B,Física,Adriana Velez,16-10-2025,evaluacion,44
Catalina Cortes,10001079-8,4to Medio,B,Física,Adriana Velez,16-10-2025,evaluacion,34
Catalina Gomez,10001054-2,4to Medio,B,"Historia, Geografía y Ciencias Sociales",Doris Castro,16-10-2025,prueba,59
Catalina Cortes,10001079-8,4to Medio,B,"Historia, Geografía y Ciencias Sociales",Doris Castro,16-10-2025,prueba,65
Martin Miranda,10000234-5,3ro Básico,B,"Historia, Geografía y Ciencias Sociales",Sofía Martínez,17-10-2025,evaluacion,94
Sofia Rojas,10000272-8,4to Básico,A,Ciencias Naturales,Mariana López,17-10-2025,prueba,57
Sofia Ibarra,10000280-9,4to Básico,A,Ciencias Naturales,Mariana López,17-10-2025,prueba,88
Sofia Aguirre,10000291-4,4to Básico,A,Ciencias Naturales,Mariana López,17-10-2025,prueba,94
Sofia Leiva,10000292-2,4to Básico,A,Ciencias Naturales,Mariana López,17-10-2025,prueba,95
Sofia Sepulveda,10000297-3,4to Básico,A,Ciencias Naturales,Mariana López,17-10-2025,prueba,87
Javier Perez,10000303-1,4to Básico,A,Ciencias Naturales,Mariana López,17-10-2025,prueba,62
Javier Martinez,10000305-8,4to Básico,A,Ciencias Naturales,Mariana López,17-10-2025,prueba,59
Teresa Mendez,10000573-5,7mo Básico,A,Matemáticas,Claudia Rojas,17-10-2025,evaluacion,49
Teresa Salinas,10000581-6,7mo Básico,A,Matemáticas,Claudia Rojas,17-10-2025,evaluacion,95
Sandra Sepulveda,10000797-5,1ro Medio,B,Física,Luis Díaz,17-10-2025,tarea,96
Sandra Campos,10000799-1,1ro Medio,B,Física,Luis Díaz,17-10-2025,tarea,61
Marcos Sanchez,10000808-4,1ro Medio,B,Física,Luis Díaz,17-10-2025,tarea,98
Sandra Sepulveda,10000797-5,1ro Medio,B,Educación Ciudadana,Pedro Segura,17-10-2025,tarea,73
Sandra Campos,10000799-1,1ro Medio,B,Educación Ciudadana,Pedro Segura,17-10-2025,tarea,63
Marcos Sanchez,10000808-4,1ro Medio,B,Educación Ciudadana,Pedro Segura,17-10-2025,tarea,82
Marcos Herrera,10000813-0,2do Medio,A,Química,Juan Lopez,17-10-2025,prueba,98
Marcos Navarro,10000814-9,2do Medio,A,Química,Juan Lopez,17-10-2025,prueba,87
Marcos Cortes,10000829-7,2do Medio,A,Química,Juan Lopez,17-10-2025,prueba,96
Marcos Nunez,10000832-7,2do Medio,A,Química,Juan Lopez,17-10-2025,prueba,97
Marcos Cruz,10000837-8,2do Medio,A,Química,Juan Lopez,17-10-2025,prueba,100
Marcos Tapia,10000843-2,2do Medio,A,Química,Juan Lopez,17-10-2025,prueba,64
Marcos Serrano,10000844-0,2do Medio,A,Química,Juan Lopez,17-10-2025,prueba,98
Patricia Lopez,10000850-5,2do Medio,A,Química,Juan Lopez,17-10-2025,prueba,92
Patricia Gomez,10000854-8,2do Medio,A,Química,Juan Lopez,17-10-2025,prueba,42
Esteban Martinez,10000905-6,3ro Medio,A,Física,Jose Perez,17-10-2025,evaluacion,64
Esteban Valenzuela,10000938-2,3ro Medio,A,Física,Jose Perez,17-10-2025,evaluacion,93
Esteban Martinez,10000905-6,3ro Medio,A,Matemáticas,Sandra Gomez,17-10-2025,evaluacion,84
Esteban Valenzuela,10000938-2,3ro Medio,A,Matemáticas,Sandra Gomez,17-10-2025,evaluacion,96
Martin Miranda,10000234-5,3ro Básico,B,"Historia, Geografía y Ciencias Sociales",Sofía Martínez,18-10-2025,prueba,94
Sofia Rojas,10000272-8,4to Básico,A,Lenguaje y Comunicación,Javier Ramírez,18-10-2025,evaluacion,35
Sofia Ibarra,10000280-9,4to Básico,A,Lenguaje y Comunicación,Javier Ramírez,18-10-2025,evaluacion,87
Sofia Aguirre,10000291-4,4to Básico,A,Lenguaje y Comunicación,Javier Ramírez,18-10-2025,evaluacion,92
Sofia Leiva,10000292-2,4to Básico,A,Lenguaje y Comunicación,Javier Ramírez,18-10-2025,evaluacion,45
Sofia Sepulveda,10000297-3,4to Básico,A,Lenguaje y Comunicación,Javier Ramírez,18-10-2025,evaluacion,34
Javier Perez,10000303-1,4to Básico,A,Lenguaje y Comunicación,Javier Ramírez,18-10-2025,evaluacion,93
Javier Martinez,10000305-8,4to Básico,A,Lenguaje y Comunicación,Javier Ramírez,18-10-2025,evaluacion,45
Carla Ramirez,10000456-9,6to Básico,A,Lenguaje y Comunicación,Gustavo Farias,18-10-2025,evaluacion,60
Carla Herrera,10000463-1,6to Básico,A,Lenguaje y Comunicación,Gustavo Farias,18-10-2025,evaluacion,40
Carla Fuentes,10000467-4,6to Básico,A,Lenguaje y Comunicación,Gustavo Farias,18-10-2025,evaluacion,62
Carla Alvarez,10000469-0,6to Básico,A,Lenguaje y Comunicación,Gustavo Farias,18-10-2025,evaluacion,80
Carla Palma,10000471-2,6to Básico,A,Lenguaje y Comunicación,Gustavo Farias,18-10-2025,evaluacion,68
Carla Rojas,10000472-0,6to Básico,A,Lenguaje y Comunicación,Gustavo Farias,18-10-2025,evaluacion,40
Carla Soto,10000476-3,6to Básico,A,Lenguaje y Comunicación,Gustavo Farias,18-10-2025,evaluacion,45
Carla Vargas,10000486-0,6to Básico,A,Lenguaje y Comunicación,Gustavo Farias,18-10-2025,evaluacion,74
Carla Aguirre,10000491-7,6to Básico,A,Lenguaje y Comunicación,Gustavo Farias,18-10-2025,evaluacion,73
Carla Serrano,10000494-1,6to Básico,A,Lenguaje y Comunicación,Gustavo Farias,18-10-2025,evaluacion,49
Sandra Sepulveda,10000797-5,1ro Medio,B,Filosofía,Pedro Segura,18-10-2025,evaluacion,69
Sandra Campos,10000799-1,1ro Medio,B,Filosofía,Pedro Segura,18-10-2025,evaluacion,38
Marcos Sanchez,10000808-4,1ro Medio,B,Filosofía,Pedro Segura,18-10-2025,evaluacion,66
Marcos Herrera,10000813-0,2do Medio,A,Lenguaje y Comunicación,Raquel Morales,18-10-2025,tarea,55
Marcos Navarro,10000814-9,2do Medio,A,Lenguaje y Comunicación,Raquel Morales,18-10-2025,tarea,92
Marcos Cortes,10000829-7,2do Medio,A,Lenguaje y Comunicación,Raquel Morales,18-10-2025,tarea,93
Marcos Nunez,10000832-7,2do Medio,A,Lenguaje y Comunicación,Raquel Morales,18-10-2025,tarea,83
Marcos Cruz,10000837-8,2do Medio,A,Lenguaje y Comunicación,Raquel Morales,18-10-2025,tarea,56
Marcos Tapia,10000843-2,2do Medio,A,Lenguaje y Comunicación,Raquel Morales,18-10-2025,tarea,71
Marcos Serrano,10000844-0,2do Medio,A,Lenguaje y Comunicación,Raquel Morales,18-10-2025,tarea,97
Patricia Lopez,10000850-5,2do Medio,A,Lenguaje y Comunicación,Raquel Morales,18-10-2025,tarea,90
Patricia Gomez,10000854-8,2do Medio,A,Lenguaje y Comunicación,Raquel Morales,18-10-2025,tarea,36
Patricia Diaz,10000857-2,2do Medio,B,Matemáticas,Raquel Morales,18-10-2025,tarea,99
Patricia Rojas,10000872-6,2do Medio,B,Matemáticas,Raquel Morales,18-10-2025,tarea,88
Patricia Salinas,10000881-5,2do Medio,B,Matemáticas,Raquel Morales,18-10-2025,tarea,83
Patricia Valenzuela,10000888-2,2do Medio,B,Matemáticas,Raquel Morales,18-10-2025,tarea,57
Patricia Sepulveda,10000897-1,2do Medio,B,Matemáticas,Raquel Morales,18-10-2025,tarea,95
Patricia Benitez,10000898-K,2do Medio,B,Matemáticas,Raquel Morales,18-10-2025,tarea,77
Patricia Diaz,10000857-2,2do Medio,B,Filosofía,Melisa Segura,18-10-2025,tarea,93
Patricia Rojas,10000872-6,2do Medio,B,Filosofía,Melisa Segura,18-10-2025,tarea,93
Patricia Salinas,10000881-5,2do Medio,B,Filosofía,Melisa Segura,18-10-2025,tarea,73
Patricia Valenzuela,10000888-2,2do Medio,B,Filosofía,Melisa Segura,18-10-2025,tarea,69
Patricia Sepulveda,10000897-1,2do Medio,B,Filosofía,Melisa Segura,18-10-2025,tarea,40
Patricia Benitez,10000898-K,2do Medio,B,Filosofía,Melisa Segura,18-10-2025,tarea,100
Esteban Carmona,10000945-5,3ro Medio,B,"Historia, Geografía y Ciencias Sociales",Daniela Segura,18-10-2025,prueba,92
Veronica Fernandez,10000952-8,3ro Medio,B,"Historia, Geografía y Ciencias Sociales",Daniela Segura,18-10-2025,prueba,73
Veronica Diaz,10000957-9,3ro Medio,B,"Historia, Geografía y Ciencias Sociales",Daniela Segura,18-10-2025,prueba,78
Veronica Rodriguez,10000960-9,3ro Medio,B,"Historia, Geografía y Ciencias Sociales",Daniela Segura,18-10-2025,prueba,82
Veronica Arancibia,10000968-4,3ro Medio,B,"Historia, Geografía y Ciencias Sociales",Daniela Segura,18-10-2025,prueba,35
Veronica Carmona,10000995-1,4to Medio,A,Lenguaje y Comunicación,Felipe Castro,18-10-2025,tarea,38
Andres Castro,10001020-8,4to Medio,A,Lenguaje y Comunicación,Felipe Castro,18-10-2025,tarea,45
Andres Soto,10001026-7,4to Medio,A,Lenguaje y Comunicación,Felipe Castro,18-10-2025,tarea,71
Andres Ortiz,10001027-5,4to Medio,A,Lenguaje y Comunicación,Felipe Castro,18-10-2025,tarea,98
Catalina Gomez,10001054-2,4to Medio,B,Matemáticas,Maria Labbe,18-10-2025,prueba,45
Catalina Cortes,10001079-8,4to Medio,B,Matemáticas,Maria Labbe,18-10-2025,prueba,31
Mariana Vera,10000361-9,5to Básico,A,Ciencias Naturales,Ruben Alvarez,19-10-2025,tarea,95
Mariana Herrera,10000363-5,5to Básico,A,Ciencias Naturales,Ruben Alvarez,19-10-2025,tarea,99
Mariana Vargas,10000386-4,5to Básico,A,Ciencias Naturales,Ruben Alvarez,19-10-2025,tarea,73
Mariana Cruz,10000387-2,5to Básico,A,Ciencias Naturales,Ruben Alvarez,19-10-2025,tarea,31
Mariana Carmona,10000395-3,5to Básico,A,Ciencias Naturales,Ruben Alvarez,19-10-2025,tarea,79
Mariana Quinteros,10000396-1,5to Básico,A,Ciencias Naturales,Ruben Alvarez,19-10-2025,tarea,87
Jose Fernandez,10000702-9,8vo Básico,B,"Historia, Geografía y Ciencias Sociales",Sergio Vega,19-10-2025,tarea,45
Jose Rodriguez,10000710-K,8vo Básico,B,"Historia, Geografía y Ciencias Sociales",Sergio Vega,19-10-2025,tarea,93
Jose Silva,10000715-0,8vo Básico,B,"Historia, Geografía y Ciencias Sociales",Sergio Vega,19-10-2025,tarea,93
Jose Munoz,10000716-9,8vo Básico,B,"Historia, Geografía y Ciencias Sociales",Sergio Vega,19-10-2025,tarea,91
Veronica Carmona,10000995-1,4to Medio,A,Matemáticas,Sandra Gomez,19-10-2025,prueba,56
Andres Castro,10001020-8,4to Medio,A,Matemáticas,Sandra Gomez,19-10-2025,prueba,34
Andres Soto,10001026-7,4to Medio,A,Matemáticas,Sandra Gomez,19-10-2025,prueba,51
Andres Ortiz,10001027-5,4to Medio,A,Matemáticas,Sandra Gomez,19-10-2025,prueba,97
Teresa Mendez,10000573-5,7mo Básico,A,"Historia, Geografía y Ciencias Sociales",Karla Torres,20-10-2025,tarea,83
Teresa Salinas,10000581-6,7mo Básico,A,"Historia, Geografía y Ciencias Sociales",Karla Torres,20-10-2025,tarea,70
Sandra Sepulveda,10000797-5,1ro Medio,B,Química,Carla Sánchez,20-10-2025,tarea,77
Sandra Campos,10000799-1,1ro Medio,B,Química,Carla Sánchez,20-10-2025,tarea,100
Marcos Sanchez,10000808-4,1ro Medio,B,Química,Carla Sánchez,20-10-2025,tarea,86
Patricia Diaz,10000857-2,2do Medio,B,Educación Ciudadana,Melisa Segura,20-10-2025,prueba,96
Patricia Rojas,10000872-6,2do Medio,B,Educación Ciudadana,Melisa Segura,20-10-2025,prueba,75
Patricia Salinas,10000881-5,2do Medio,B,Educación Ciudadana,Melisa Segura,20-10-2025,prueba,41
Patricia Valenzuela,10000888-2,2do Medio,B,Educación Ciudadana,Melisa Segura,20-10-2025,prueba,75
Patricia Sepulveda,10000897-1,2do Medio,B,Educación Ciudadana,Melisa Segura,20-10-2025,prueba,94
Patricia Benitez,10000898-K,2do Medio,B,Educación Ciudadana,Melisa Segura,20-10-2025,prueba,61
Esteban Carmona,10000945-5,3ro Medio,B,Biología,Jose Perez,20-10-2025,tarea,54
Veronica Fernandez,10000952-8,3ro Medio,B,Biología,Jose Perez,20-10-2025,tarea,75
Veronica Diaz,10000957-9,3ro Medio,B,Biología,Jose Perez,20-10-2025,tarea,59
Veronica Rodriguez,10000960-9,3ro Medio,B,Biología,Jose Perez,20-10-2025,tarea,51
Veronica Arancibia,10000968-4,3ro Medio,B,Biología,Jose Perez,20-10-2025,tarea,76
Javier Arancibia,10000318-K,4to Básico,B,Matemáticas,Javier Ramírez,21-10-2025,prueba,95
Javier Serrano,10000344-9,4to Básico,B,Matemáticas,Javier Ramírez,21-10-2025,prueba,71
Luis Rios,10000412-7,5to Básico,B,Ciencias Naturales,Natalia Castro,21-10-2025,prueba,100
Luis Munoz,10000416-K,5to Básico,B,Ciencias Naturales,Natalia Castro,21-10-2025,prueba,69
Luis Mendez,10000423-2,5to Básico,B,Ciencias Naturales,Natalia Castro,21-10-2025,prueba,79
Luis Carmona,10000445-3,5to Básico,B,Ciencias Naturales,Natalia Castro,21-10-2025,prueba,98
Luis Sepulveda,10000447-K,5to Básico,B,Ciencias Naturales,Natalia Castro,21-10-2025,prueba,76
Jose Mendez,10000723-1,1ro Medio,A,Química,Carla Sánchez,21-10-2025,tarea,41
Jose Ortiz,10000727-4,1ro Medio,A,Química,Carla Sánchez,21-10-2025,tarea,49
Jose Salinas,10000731-2,1ro Medio,A,Química,Carla Sánchez,21-10-2025,tarea,92
Jose Molina,10000740-1,1ro Medio,A,Química,Carla Sánchez,21-10-2025,tarea,96
Sandra Herrera,10000763-0,1ro Medio,A,Química,Carla Sánchez,21-10-2025,tarea,62
Marcos Herrera,10000813-0,2do Medio,A,Biología,Teresa Diaz,21-10-2025,evaluacion,67
Marcos Navarro,10000814-9,2do Medio,A,Biología,Teresa Diaz,21-10-2025,evaluacion,96
Marcos Cortes,10000829-7,2do Medio,A,Biología,Teresa Diaz,21-10-2025,evaluacion,98
Marcos Nunez,10000832-7,2do Medio,A,Biología,Teresa Diaz,21-10-2025,evaluacion,50
Marcos Cruz,10000837-8,2do Medio,A,Biología,Teresa Diaz,21-10-2025,evaluacion,81
Marcos Tapia,10000843-2,2do Medio,A,Biología,Teresa Diaz,21-10-2025,evaluacion,39
Marcos Serrano,10000844-0,2do Medio,A,Biología,Teresa Diaz,21-10-2025,evaluacion,66
Patricia Lopez,10000850-5,2do Medio,A,Biología,Teresa Diaz,21-10-2025,evaluacion,67
Patricia Gomez,10000854-8,2do Medio,A,Biología,Teresa Diaz,21-10-2025,evaluacion,48
Patricia Diaz,10000857-2,2do Medio,B,Matemáticas,Raquel Morales,21-10-2025,prueba,96
Patricia Rojas,10000872-6,2do Medio,B,Matemáticas,Raquel Morales,21-10-2025,prueba,81
Patricia Salinas,10000881-5,2do Medio,B,Matemáticas,Raquel Morales,21-10-2025,prueba,75
Patricia Valenzuela,10000888-2,2do Medio,B,Matemáticas,Raquel Morales,21-10-2025,prueba,33
Patricia Sepulveda,10000897-1,2do Medio,B,Matemáticas,Raquel Morales,21-10-2025,prueba,96
Patricia Benitez,10000898-K,2do Medio,B,Matemáticas,Raquel Morales,21-10-2025,prueba,69
Esteban Martinez,10000905-6,3ro Medio,A,Matemáticas,Sandra Gomez,21-10-2025,prueba,64
Esteban Valenzuela,10000938-2,3ro Medio,A,Matemáticas,Sandra Gomez,21-10-2025,prueba,98
Veronica Carmona,10000995-1,4to Medio,A,Matemáticas,Sandra Gomez,21-10-2025,evaluacion,38
Andres Castro,10001020-8,4to Medio,A,Matemáticas,Sandra Gomez,21-10-2025,evaluacion,50
Andres Soto,10001026-7,4to Medio,A,Matemáticas,Sandra Gomez,21-10-2025,evaluacion,49
Andres Ortiz,10001027-5,4to Medio,A,Matemáticas,Sandra Gomez,21-10-2025,evaluacion,93
Carla Ramirez,10000456-9,6to Básico,A,Ciencias Naturales,Roberto Palma,22-10-2025,tarea,84
Carla Herrera,10000463-1,6to Básico,A,Ciencias Naturales,Roberto Palma,22-10-2025,tarea,92
Carla Fuentes,10000467-4,6to Básico,A,Ciencias Naturales,Roberto Palma,22-10-2025,tarea,41
Carla Alvarez,10000469-0,6to Básico,A,Ciencias Naturales,Roberto Palma,22-10-2025,tarea,56
Carla Palma,10000471-2,6to Básico,A,Ciencias Naturales,Roberto Palma,22-10-2025,tarea,77
Carla Rojas,10000472-0,6to Básico,A,Ciencias Naturales,Roberto Palma,22-10-2025,tarea,82
Carla Soto,10000476-3,6to Básico,A,Ciencias Naturales,Roberto Palma,22-10-2025,tarea,55
Carla Vargas,10000486-0,6to Básico,A,Ciencias Naturales,Roberto Palma,22-10-2025,tarea,96
Carla Aguirre,10000491-7,6to Básico,A,Ciencias Naturales,Roberto Palma,22-10-2025,tarea,88
Carla Serrano,10000494-1,6to Básico,A,Ciencias Naturales,Roberto Palma,22-10-2025,tarea,88
Carla Ramirez,10000456-9,6to Básico,A,Lenguaje y Comunicación,Gustavo Farias,22-10-2025,prueba,64
Carla Herrera,10000463-1,6to Básico,A,Lenguaje y Comunicación,Gustavo Farias,22-10-2025,prueba,41
Carla Fuentes,10000467-4,6to Básico,A,Lenguaje y Comunicación,Gustavo Farias,22-10-2025,prueba,61
Carla Alvarez,10000469-0,6to Básico,A,Lenguaje y Comunicación,Gustavo Farias,22-10-2025,prueba,83
Carla Palma,10000471-2,6to Básico,A,Lenguaje y Comunicación,Gustavo Farias,22-10-2025,prueba,63
Carla Rojas,10000472-0,6to Básico,A,Lenguaje y Comunicación,Gustavo Farias,22-10-2025,prueba,41
Carla Soto,10000476-3,6to Básico,A,Lenguaje y Comunicación,Gustavo Farias,22-10-2025,prueba,59
Carla Vargas,10000486-0,6to Básico,A,Lenguaje y Comunicación,Gustavo Farias,22-10-2025,prueba,67
Carla Aguirre,10000491-7,6to Básico,A,Lenguaje y Comunicación,Gustavo Farias,22-10-2025,prueba,80
Carla Serrano,10000494-1,6to Básico,A,Lenguaje y Comunicación,Gustavo Farias,22-10-2025,prueba,56
Miguel Morales,10000509-3,6to Básico,B,Lenguaje y Comunicación,Roberto Palma,22-10-2025,prueba,49
Miguel Arancibia,10000518-2,6to Básico,B,Lenguaje y Comunicación,Roberto Palma,22-10-2025,prueba,64
Miguel Ibarra,10000530-1,6to Básico,B,Lenguaje y Comunicación,Roberto Palma,22-10-2025,prueba,60
Miguel Nunez,10000532-8,6to Básico,B,Lenguaje y Comunicación,Roberto Palma,22-10-2025,prueba,87
Miguel Cruz,10000537-9,6to Básico,B,Lenguaje y Comunicación,Roberto Palma,22-10-2025,prueba,71
Miguel Valenzuela,10000538-7,6to Básico,B,Lenguaje y Comunicación,Roberto Palma,22-10-2025,prueba,98
Sandra Sepulveda,10000797-5,1ro Medio,B,Química,Carla Sánchez,22-10-2025,tarea,64
Sandra Campos,10000799-1,1ro Medio,B,Química,Carla Sánchez,22-10-2025,tarea,100
Marcos Sanchez,10000808-4,1ro Medio,B,Química,Carla Sánchez,22-10-2025,tarea,64
Marcos Herrera,10000813-0,2do Medio,A,Filosofía,Melisa Segura,22-10-2025,prueba,63
Marcos Navarro,10000814-9,2do Medio,A,Filosofía,Melisa Segura,22-10-2025,prueba,61
