nombre,rut,curso,seccion,asignatura,profesor,fecha,tipo,nota,tema
Catalina González Jara,10000012-1,1ro Básico,A,Artes Visuales,Manuel Romero Cortés,2025-11-24,evaluacion,4.2,Artes Visuales
Trinidad Díaz Sepúlveda,10000153-5,2do Básico,B,Inglés,Maximiliano Espinoza Molina,2025-04-15,evaluacion,4.8,Inglés
Emilia González Gutiérrez,10000008-3,1ro Básico,A,Artes Visuales,Josefa Ruiz Sepúlveda,2025-04-25,0359837963,4.0,Artes Visuales
Maximiliano Díaz López,10000154-3,2do Básico,B,Orientación,Andrés Poblete Oyarzún,2025-06-23,evaluacion,4.0,Orientación
Alberto Díaz Figueroa,10000176-4,2do Básico,B,Matemáticas,Pedro Rodríguez Silva,2025-07-19,tarea,4.9,Matemáticas
Joaquín Rojas Espinoza,10000111-k,2do Básico,A,Ciencias Naturales,Valentina Torres Díaz,2025-07-28,prueba,6.5,Ciencias Naturales
Nicolás Díaz González,10000150-0,2do Básico,B,Lenguaje y Comunicación,Carmen López Valenzuela,2025-05-27,prueba,5.0,Lenguaje y Comunicación
Josefa Díaz Alarcón,10000149-7,2do Básico,B,Inglés,Joaquín Araya Peña,2025-11-02,tarea,4.2,Inglés
Roberto Rojas Campos,10000133-0,2do Básico,A,Inglés,Renata Contreras Vera,2025-08-06,tarea,4.8,Inglés
Lucas González Torres,10000005-9,1ro Básico,A,Tecnología,Samuel Jara Bustos,2025-04-10,prueba,6.9,Tecnología
Victoria González Gutiérrez,10000038-5,1ro Básico,A,Ciencias Naturales,Valentina Torres Díaz,2025-06-02,evaluacion,4.9,Ciencias Naturales
Emilia Díaz Gutiérrez,10000143-8,2do Básico,B,Inglés,Renata Contreras Vera,2025-04-14,prueba,4.6,Inglés
Cristóbal González Alarcón,10000029-6,1ro Básico,A,Música,Vicente Tapia Iglesias,2025-06-11,prueba,5.7,Música
Santiago Muñoz Campos,10000058-k,1ro Básico,B,Inglés,Renata Contreras Vera,2025-04-23,evaluacion,5.7,Inglés
Victoria Rojas Gutiérrez,10000128-4,2do Básico,A,Ciencias Naturales,Diego Morales Soto,2025-05-07,evaluacion,4.5,Ciencias Naturales
Gabriel Díaz Contreras,10000152-7,2do Básico,B,Artes Visuales,Manuel Romero Cortés,2025-07-03,evaluacion,5.3,Artes Visuales
Constanza Rojas Vega,10000112-8,2do Básico,A,Tecnología,Samuel Jara Bustos,2025-03-24,prueba,5.7,Tecnología
Valentina Díaz Contreras,10000137-3,2do Básico,B,Educación Física,Francisco Vargas Jiménez,2025-05-06,evaluacion,6.6,Educación Física
Santiago González Campos,10000013-k,1ro Básico,A,Tecnología,Gabriel Vergara Pacheco,2025-04-17,prueba,5.3,Tecnología
Emilia Díaz Gutiérrez,10000143-8,2do Básico,B,Inglés,Renata Contreras Vera,2025-08-18,tarea,4.2,Inglés
Joaquín Rojas Espinoza,10000111-k,2do Básico,A,Música,Francisca Medina Aros,2025-09-12,prueba,4.1,Música
Sofía Rojas González,10000090-3,2do Básico,A,Tecnología,Trinidad Santana Ibarra,2025-09-27,prueba,4.3,Tecnología
Mateo González Torres,10000035-0,1ro Básico,A,Ciencias Naturales,Diego Morales Soto,2025-06-05,evaluacion,4.6,Ciencias Naturales
Josefa Díaz Alarcón,10000149-7,2do Básico,B,Música,Francisca Medina Aros,2025-10-07,evaluacion,4.2,Música
Roberto Díaz Campos,10000178-0,2do Básico,B,Orientación,Constanza Riquelme Carvajal,2025-04-11,evaluacion,4.0,Orientación
Emilia González Gutiérrez,10000008-3,1ro Básico,A,Tecnología,Trinidad Santana Ibarra,2025-07-31,evaluacion,5.9,Tecnología
Roberto Díaz Campos,10000178-0,2do Básico,B,Matemáticas,Ana González Muñoz,2025-12-25,evaluacion,6.0,Matemáticas
Lucas Díaz Torres,10000140-3,2do Básico,B,Música,Nicolás Valenzuela Cruz,2025-06-03,tarea,6.3,Música
Diego Rojas Figueroa,10000101-2,2do Básico,A,Lenguaje y Comunicación,Carmen López Valenzuela,2025-04-10,tarea,5.3,Lenguaje y Comunicación
Victoria Muñoz Gutiérrez,10000083-0,1ro Básico,B,Lenguaje y Comunicación,Juan García Torres,2025-04-08,evaluacion,5.3,Lenguaje y Comunicación
Joaquín Rojas Espinoza,10000111-k,2do Básico,A,Ciencias Naturales,Diego Morales Soto,2025-05-13,evaluacion,5.3,Ciencias Naturales
Florencia González Díaz,10000016-4,1ro Básico,A,Lenguaje y Comunicación,Carmen López Valenzuela,2025-09-20,prueba,6.8,Lenguaje y Comunicación
Ignacia Rojas Contreras,10000122-5,2do Básico,A,Ciencias Naturales,Diego Morales Soto,2025-05-14,evaluacion,4.2,Ciencias Naturales
Vicente Rojas Jara,10000117-9,2do Básico,A,Inglés,Joaquín Araya Peña,2025-07-19,prueba,4.7,Inglés
Renata González López,10000034-2,1ro Básico,A,Educación Física,Antonia Castro Campos,2025-10-28,evaluacion,6.8,Educación Física
Sofía Díaz González,10000135-7,2do Básico,B,Inglés,Renata Contreras Vera,2025-11-15,evaluacion,4.5,Inglés
María José Rojas Ramírez,10000114-4,2do Básico,A,Inglés,Joaquín Araya Peña,2025-03-09,prueba,5.7,Inglés
Eduardo Díaz Ramírez,10000174-8,2do Básico,B,Lenguaje y Comunicación,Sofía Martínez Vega,2025-07-17,tarea,6.9,Lenguaje y Comunicación
Gabriela Rojas Alarcón,10000134-9,2do Básico,A,Ciencias Naturales,Catalina Reyes Guzmán,2025-11-08,evaluacion,4.6,Ciencias Naturales
Isidora González Espinoza,10000006-7,1ro Básico,A,Tecnología,Gabriel Vergara Pacheco,2025-06-28,tarea,5.8,Tecnología
Lucas Díaz Torres,10000140-3,2do Básico,B,Matemáticas,Pedro Rodríguez Silva,2025-05-22,prueba,5.0,Matemáticas
Gabriel Rojas Contreras,10000107-1,2do Básico,A,Tecnología,Samuel Jara Bustos,2025-03-05,tarea,4.2,Tecnología
Isidora Rojas Espinoza,10000096-2,2do Básico,A,Música,Francisca Medina Aros,2025-05-14,evaluacion,5.7,Música
Constanza Rojas Vega,10000112-8,2do Básico,A,Música,Vicente Tapia Iglesias,2025-05-03,evaluacion,5.1,Música
Victoria González Gutiérrez,10000038-5,1ro Básico,A,Tecnología,Gabriel Vergara Pacheco,2025-12-21,prueba,4.1,Tecnología
Tomás Rojas Ramírez,10000099-7,2do Básico,A,Orientación,Andrés Poblete Oyarzún,2025-04-22,tarea,5.3,Orientación
Victoria Rojas Gutiérrez,10000128-4,2do Básico,A,Educación Física,Francisco Vargas Jiménez,2025-03-15,tarea,6.4,Educación Física
Sebastián Muñoz Cortés,10000070-9,1ro Básico,B,Artes Visuales,Manuel Romero Cortés,2025-11-23,evaluacion,6.0,Artes Visuales
Santiago Rojas Campos,10000103-9,2do Básico,A,Matemáticas,María López García,2025-12-23,evaluacion,4.5,Matemáticas
Diego Rojas Figueroa,10000101-2,2do Básico,A,Lenguaje y Comunicación,Carmen López Valenzuela,2025-03-12,evaluacion,6.2,Lenguaje y Comunicación
Antonia González Torres,10000020-2,1ro Básico,A,Artes Visuales,Isidora Flores Paredes,2025-08-02,tarea,7.0,Artes Visuales
Agustín Rojas Vega,10000097-0,2do Básico,A,Inglés,Renata Contreras Vera,2025-05-10,evaluacion,4.8,Inglés
Amanda Muñoz Cortés,10000055-5,1ro Básico,B,Orientación,Andrés Poblete Oyarzún,2025-05-10,evaluacion,5.3,Orientación
Mateo Rojas Torres,10000125-k,2do Básico,A,Ciencias Naturales,Valentina Torres Díaz,2025-12-06,tarea,6.5,Ciencias Naturales
Trinidad Rojas Sepúlveda,10000108-k,2do Básico,A,Música,Nicolás Valenzuela Cruz,2025-09-20,tarea,6.9,Música
Catalina González Jara,10000012-1,1ro Básico,A,Educación Física,Francisco Vargas Jiménez,2025-04-05,tarea,6.5,Educación Física
Ignacia Rojas Contreras,10000122-5,2do Básico,A,Orientación,Cristóbal Cortés Sandoval,2025-06-14,tarea,6.9,Orientación
Alberto González Figueroa,10000041-5,1ro Básico,A,Música,Nicolás Valenzuela Cruz,2025-06-26,tarea,5.0,Música
Nicolás Rojas González,10000105-5,2do Básico,A,Orientación,Cristóbal Cortés Sandoval,2025-06-28,prueba,6.0,Orientación
Santiago Rojas Campos,10000103-9,2do Básico,A,Tecnología,Trinidad Santana Ibarra,2025-07-31,tarea,5.7,Tecnología
Francisca Rojas Espinoza,10000126-8,2do Básico,A,Música,Vicente Tapia Iglesias,2025-04-01,tarea,5.7,Música
Lucas Díaz Torres,10000140-3,2do Básico,B,Música,Vicente Tapia Iglesias,2025-09-24,tarea,5.3,Música
Constanza González Vega,10000022-9,1ro Básico,A,Artes Visuales,Manuel Romero Cortés,2025-03-09,tarea,7.0,Artes Visuales
Joaquín González Espinoza,10000021-0,1ro Básico,A,Orientación,Cristóbal Cortés Sandoval,2025-12-01,tarea,5.5,Orientación
Nicolás González González,10000015-6,1ro Básico,A,Artes Visuales,Josefa Ruiz Sepúlveda,2025-12-02,tarea,6.4,Artes Visuales
Emilia González Gutiérrez,10000008-3,1ro Básico,A,Música,Francisca Medina Aros,2025-12-30,evaluacion,4.4,Música
Antonia González Torres,10000020-2,1ro Básico,A,Música,Nicolás Valenzuela Cruz,2025-03-29,prueba,6.5,Música
Renata Muñoz López,10000079-2,1ro Básico,B,Educación Física,Antonia Castro Campos,2025-03-21,evaluacion,6.3,Educación Física
Catalina González Jara,10000012-1,1ro Básico,A,Matemáticas,Pedro Rodríguez Silva,2025-04-15,tarea,4.4,Matemáticas
Gabriela Muñoz Alarcón,10000089-k,1ro Básico,B,Ciencias Naturales,Catalina Reyes Guzmán,2025-05-03,tarea,4.9,Ciencias Naturales
Emilia González Gutiérrez,10000008-3,1ro Básico,A,Ciencias Naturales,Valentina Torres Díaz,2025-08-21,evaluacion,6.0,Ciencias Naturales
Trinidad Muñoz Sepúlveda,10000063-6,1ro Básico,B,Inglés,Maximiliano Espinoza Molina,2025-10-07,tarea,6.6,Inglés
Agustín Rojas Vega,10000097-0,2do Básico,A,Inglés,Joaquín Araya Peña,2025-06-24,tarea,5.0,Inglés
Gabriela González Alarcón,10000044-k,1ro Básico,A,Educación Física,Sebastián Silva Morales,2025-04-27,evaluacion,4.5,Educación Física
Ignacia Muñoz Contreras,10000077-6,1ro Básico,B,Lenguaje y Comunicación,Carmen López Valenzuela,2025-08-19,evaluacion,4.7,Lenguaje y Comunicación
Nicolás Muñoz González,10000060-1,1ro Básico,B,Lenguaje y Comunicación,Juan García Torres,2025-05-02,tarea,5.9,Lenguaje y Comunicación
Eduardo Rojas Ramírez,10000129-2,2do Básico,A,Música,Nicolás Valenzuela Cruz,2025-05-06,evaluacion,4.9,Música
Antonia González Torres,10000020-2,1ro Básico,A,Lenguaje y Comunicación,Sofía Martínez Vega,2025-06-24,evaluacion,4.1,Lenguaje y Comunicación
Lucas Rojas Torres,10000095-4,2do Básico,A,Música,Nicolás Valenzuela Cruz,2025-09-06,tarea,7.0,Música
Isidora Muñoz Espinoza,10000051-2,1ro Básico,B,Orientación,Andrés Poblete Oyarzún,2025-06-29,prueba,6.4,Orientación
Constanza Muñoz Vega,10000067-9,1ro Básico,B,Inglés,Joaquín Araya Peña,2025-05-24,prueba,6.6,Inglés
Andrés Rojas Díaz,10000121-7,2do Básico,A,Artes Visuales,Manuel Romero Cortés,2025-05-16,evaluacion,5.1,Artes Visuales
Santiago Rojas Campos,10000103-9,2do Básico,A,Orientación,Andrés Poblete Oyarzún,2025-06-04,tarea,6.1,Orientación
Maite Muñoz González,10000075-k,1ro Básico,B,Inglés,Maximiliano Espinoza Molina,2025-05-21,evaluacion,4.8,Inglés
Florencia Muñoz Díaz,10000061-k,1ro Básico,B,Música,Francisca Medina Aros,2025-03-16,evaluacion,5.7,Música
Mateo Muñoz Torres,10000080-6,1ro Básico,B,Matemáticas,María López García,2025-07-21,prueba,4.5,Matemáticas
Cristóbal Muñoz Alarcón,10000074-1,1ro Básico,B,Lenguaje y Comunicación,Juan García Torres,2025-11-26,evaluacion,5.8,Lenguaje y Comunicación
Santiago Muñoz Campos,10000058-k,1ro Básico,B,Lenguaje y Comunicación,Juan García Torres,2025-06-16,prueba,4.0,Lenguaje y Comunicación
Trinidad Muñoz Sepúlveda,10000063-6,1ro Básico,B,Orientación,Cristóbal Cortés Sandoval,2025-08-24,evaluacion,5.3,Orientación
Gabriela González Alarcón,10000044-k,1ro Básico,A,Matemáticas,Pedro Rodríguez Silva,2025-12-25,prueba,4.6,Matemáticas
Daniela Rojas Jara,10000132-2,2do Básico,A,Música,Francisca Medina Aros,2025-03-15,evaluacion,5.7,Música
Roberto Muñoz Campos,10000088-1,1ro Básico,B,Educación Física,Francisco Vargas Jiménez,2025-05-18,evaluacion,5.0,Educación Física
Antonia González Torres,10000020-2,1ro Básico,A,Artes Visuales,Josefa Ruiz Sepúlveda,2025-06-01,evaluacion,4.5,Artes Visuales
Daniela González Jara,10000042-3,1ro Básico,A,Ciencias Naturales,Valentina Torres Díaz,2025-06-16,tarea,6.6,Ciencias Naturales
Santiago Díaz Campos,10000148-9,2do Básico,B,Ciencias Naturales,Diego Morales Soto,2025-03-24,tarea,5.3,Ciencias Naturales
Cristóbal González Alarcón,10000029-6,1ro Básico,A,Tecnología,Trinidad Santana Ibarra,2025-05-15,evaluacion,6.3,Tecnología
Martina González López,10000004-0,1ro Básico,A,Artes Visuales,Manuel Romero Cortés,2025-10-31,tarea,6.5,Artes Visuales
Ignacia Díaz Contreras,10000167-5,2do Básico,B,Educación Física,Sebastián Silva Morales,2025-05-21,tarea,5.7,Educación Física
Antonia Díaz Torres,10000155-1,2do Básico,B,Orientación,Constanza Riquelme Carvajal,2025-03-23,evaluacion,5.0,Orientación
Eduardo Díaz Ramírez,10000174-8,2do Básico,B,Tecnología,Trinidad Santana Ibarra,2025-03-07,tarea,6.3,Tecnología
Nicolás Rojas González,10000105-5,2do Básico,A,Educación Física,Sebastián Silva Morales,2025-12-16,tarea,5.8,Educación Física
Roberto Díaz Campos,10000178-0,2do Básico,B,Matemáticas,Ana González Muñoz,2025-06-10,tarea,7.0,Matemáticas
Alberto González Figueroa,10000041-5,1ro Básico,A,Música,Nicolás Valenzuela Cruz,2025-10-09,evaluacion,6.8,Música
Sofía Rojas González,10000090-3,2do Básico,A,Inglés,Joaquín Araya Peña,2025-04-20,tarea,4.1,Inglés
Renata Muñoz López,10000079-2,1ro Básico,B,Lenguaje y Comunicación,Sofía Martínez Vega,2025-12-25,evaluacion,5.4,Lenguaje y Comunicación
Victoria Muñoz Gutiérrez,10000083-0,1ro Básico,B,Inglés,Renata Contreras Vera,2025-09-26,evaluacion,4.2,Inglés
Josefa Muñoz Alarcón,10000059-8,1ro Básico,B,Artes Visuales,Manuel Romero Cortés,2025-04-24,prueba,5.7,Artes Visuales
Lucas Rojas Torres,10000095-4,2do Básico,A,Orientación,Andrés Poblete Oyarzún,2025-07-23,prueba,6.7,Orientación
Benjamín González Sepúlveda,10000003-2,1ro Básico,A,Orientación,Constanza Riquelme Carvajal,2025-08-31,tarea,4.1,Orientación
Javiera González Campos,10000028-8,1ro Básico,A,Artes Visuales,Isidora Flores Paredes,2025-08-19,evaluacion,4.2,Artes Visuales
Maite Muñoz González,10000075-k,1ro Básico,B,Tecnología,Trinidad Santana Ibarra,2025-11-17,evaluacion,6.0,Tecnología
Victoria Díaz Gutiérrez,10000173-k,2do Básico,B,Educación Física,Francisco Vargas Jiménez,2025-04-21,evaluacion,6.3,Educación Física
Javiera Muñoz Campos,10000073-3,1ro Básico,B,Lenguaje y Comunicación,Juan García Torres,2025-04-04,evaluacion,6.0,Lenguaje y Comunicación
Cristóbal Rojas Alarcón,10000119-5,2do Básico,A,Artes Visuales,Manuel Romero Cortés,2025-03-03,evaluacion,5.7,Artes Visuales
Gabriel Díaz Contreras,10000152-7,2do Básico,B,Inglés,Maximiliano Espinoza Molina,2025-09-18,prueba,6.2,Inglés
Francisca Muñoz Espinoza,10000081-4,1ro Básico,B,Lenguaje y Comunicación,Juan García Torres,2025-06-27,prueba,6.8,Lenguaje y Comunicación
Catalina Díaz Jara,10000147-0,2do Básico,B,Educación Física,Francisco Vargas Jiménez,2025-07-22,evaluacion,6.1,Educación Física
Catalina Rojas Jara,10000102-0,2do Básico,A,Música,Francisca Medina Aros,2025-08-07,tarea,4.5,Música
Gabriel Rojas Contreras,10000107-1,2do Básico,A,Artes Visuales,Manuel Romero Cortés,2025-08-23,prueba,7.0,Artes Visuales
Carolina Díaz Cortés,10000175-6,2do Básico,B,Artes Visuales,Isidora Flores Paredes,2025-07-03,tarea,6.6,Artes Visuales
Maximiliano Díaz López,10000154-3,2do Básico,B,Ciencias Naturales,Valentina Torres Díaz,2025-03-21,evaluacion,5.7,Ciencias Naturales
Antonia Díaz Torres,10000155-1,2do Básico,B,Ciencias Naturales,Catalina Reyes Guzmán,2025-07-09,prueba,4.4,Ciencias Naturales
Francisca Muñoz Espinoza,10000081-4,1ro Básico,B,Música,Francisca Medina Aros,2025-05-03,evaluacion,5.7,Música
Nicolás González González,10000015-6,1ro Básico,A,Matemáticas,Pedro Rodríguez Silva,2025-03-09,tarea,4.6,Matemáticas
Emilia González Gutiérrez,10000008-3,1ro Básico,A,Orientación,Cristóbal Cortés Sandoval,2025-12-12,tarea,7.0,Orientación
Mateo Rojas Torres,10000125-k,2do Básico,A,Ciencias Naturales,Valentina Torres Díaz,2025-08-04,evaluacion,6.6,Ciencias Naturales
María José Rojas Ramírez,10000114-4,2do Básico,A,Matemáticas,Pedro Rodríguez Silva,2025-05-27,tarea,6.0,Matemáticas
Trinidad González Sepúlveda,10000018-0,1ro Básico,A,Educación Física,Francisco Vargas Jiménez,2025-07-22,evaluacion,5.7,Educación Física
Santiago Díaz Campos,10000148-9,2do Básico,B,Matemáticas,María López García,2025-03-11,prueba,5.0,Matemáticas
Alberto Díaz Figueroa,10000176-4,2do Básico,B,Ciencias Naturales,Diego Morales Soto,2025-10-22,evaluacion,4.4,Ciencias Naturales
Isidora Díaz Espinoza,10000141-1,2do Básico,B,Matemáticas,Pedro Rodríguez Silva,2025-06-21,evaluacion,5.1,Matemáticas
Catalina González Jara,10000012-1,1ro Básico,A,Lenguaje y Comunicación,Carmen López Valenzuela,2025-11-22,tarea,6.8,Lenguaje y Comunicación
Valentina Muñoz Contreras,10000047-4,1ro Básico,B,Inglés,Joaquín Araya Peña,2025-05-11,evaluacion,6.3,Inglés
Benjamín Muñoz Sepúlveda,10000048-2,1ro Básico,B,Orientación,Cristóbal Cortés Sandoval,2025-12-14,prueba,6.8,Orientación
Vicente Rojas Jara,10000117-9,2do Básico,A,Artes Visuales,Manuel Romero Cortés,2025-10-11,evaluacion,4.3,Artes Visuales
Ignacia Muñoz Contreras,10000077-6,1ro Básico,B,Inglés,Renata Contreras Vera,2025-03-21,prueba,4.8,Inglés
Isidora González Espinoza,10000006-7,1ro Básico,A,Tecnología,Samuel Jara Bustos,2025-06-26,tarea,4.1,Tecnología
Daniela Rojas Jara,10000132-2,2do Básico,A,Lenguaje y Comunicación,Sofía Martínez Vega,2025-10-16,tarea,5.2,Lenguaje y Comunicación
Alberto Rojas Figueroa,10000131-4,2do Básico,A,Inglés,Maximiliano Espinoza Molina,2025-06-18,tarea,5.3,Inglés
Felipe Muñoz Gutiérrez,10000068-7,1ro Básico,B,Orientación,Constanza Riquelme Carvajal,2025-10-26,prueba,5.9,Orientación
Joaquín Muñoz Espinoza,10000066-0,1ro Básico,B,Inglés,Renata Contreras Vera,2025-05-27,evaluacion,6.1,Inglés
Emilia Díaz Gutiérrez,10000143-8,2do Básico,B,Artes Visuales,Manuel Romero Cortés,2025-10-01,tarea,5.2,Artes Visuales
Santiago Rojas Campos,10000103-9,2do Básico,A,Tecnología,Gabriel Vergara Pacheco,2025-07-03,tarea,4.4,Tecnología
Sebastián Díaz Cortés,10000160-8,2do Básico,B,Lenguaje y Comunicación,Sofía Martínez Vega,2025-11-06,evaluacion,6.8,Lenguaje y Comunicación
Francisca Muñoz Espinoza,10000081-4,1ro Básico,B,Tecnología,Samuel Jara Bustos,2025-06-10,evaluacion,6.3,Tecnología
María José González Ramírez,10000024-5,1ro Básico,A,Tecnología,Trinidad Santana Ibarra,2025-12-07,tarea,6.7,Tecnología
Tomás Díaz Ramírez,10000144-6,2do Básico,B,Educación Física,Sebastián Silva Morales,2025-03-15,prueba,5.0,Educación Física
Alberto González Figueroa,10000041-5,1ro Básico,A,Educación Física,Sebastián Silva Morales,2025-11-19,evaluacion,6.3,Educación Física
Constanza Muñoz Vega,10000067-9,1ro Básico,B,Artes Visuales,Isidora Flores Paredes,2025-05-15,tarea,7.0,Artes Visuales
Renata González López,10000034-2,1ro Básico,A,Orientación,Constanza Riquelme Carvajal,2025-09-26,evaluacion,5.3,Orientación
Tomás Díaz Ramírez,10000144-6,2do Básico,B,Matemáticas,Ana González Muñoz,2025-10-14,tarea,5.7,Matemáticas
Joaquín González Espinoza,10000021-0,1ro Básico,A,Tecnología,Samuel Jara Bustos,2025-03-11,prueba,5.8,Tecnología
Isidora Muñoz Espinoza,10000051-2,1ro Básico,B,Lenguaje y Comunicación,Juan García Torres,2025-05-14,tarea,6.9,Lenguaje y Comunicación
Josefa Muñoz Alarcón,10000059-8,1ro Básico,B,Artes Visuales,Manuel Romero Cortés,2025-12-23,tarea,6.2,Artes Visuales
Nicolás Rojas González,10000105-5,2do Básico,A,Tecnología,Gabriel Vergara Pacheco,2025-12-08,0065625,4.0,Tecnología
Ángel Rojas Vega,10000127-6,2do Básico,A,Matemáticas,Ana González Muñoz,2025-10-18,prueba,5.8,Matemáticas
Renata Díaz López,10000169-1,2do Básico,B,Lenguaje y Comunicación,Sofía Martínez Vega,2025-06-14,evaluacion,6.3,Lenguaje y Comunicación
Joaquín Díaz Espinoza,10000156-k,2do Básico,B,Lenguaje y Comunicación,Sofía Martínez Vega,2025-12-05,tarea,5.2,Lenguaje y Comunicación
Isidora Rojas Espinoza,10000096-2,2do Básico,A,Música,Francisca Medina Aros,2025-10-16,tarea,5.8,Música
Josefa Muñoz Alarcón,10000059-8,1ro Básico,B,Educación Física,Francisco Vargas Jiménez,2025-11-21,evaluacion,4.3,Educación Física
Alberto Díaz Figueroa,10000176-4,2do Básico,B,Matemáticas,María López García,2025-05-28,prueba,4.1,Matemáticas
Amanda González Cortés,10000010-5,1ro Básico,A,Inglés,Joaquín Araya Peña,2025-03-05,evaluacion,6.4,Inglés
Joaquín Muñoz Espinoza,10000066-0,1ro Básico,B,Educación Física,Antonia Castro Campos,2025-03-31,evaluacion,5.1,Educación Física
