nombre,rut,curso,seccion,fecha,estado
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-04-02,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-04-03,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-04-04,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-04-07,ausente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-04-08,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-04-09,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-04-10,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-04-11,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-04-14,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-04-15,ausente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-04-16,justificado
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-04-17,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-04-21,justificado
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-04-22,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-04-23,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-04-24,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-04-25,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-04-28,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-04-29,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-04-30,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-05-02,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-05-05,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-05-06,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-05-07,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-05-08,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-05-09,tardanza
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-05-12,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-05-13,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-05-14,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-05-15,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-05-16,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-05-19,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-05-20,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-05-22,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-05-23,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-05-26,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-05-27,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-05-28,tardanza
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-05-29,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-05-30,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-06-02,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-06-03,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-06-04,ausente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-06-05,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-06-06,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-06-09,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-06-10,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-06-11,ausente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-06-12,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-06-13,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-06-16,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-06-17,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-06-18,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-06-19,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-06-23,justificado
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-06-24,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-06-25,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-06-26,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-06-27,ausente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-06-30,tardanza
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-07-01,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-07-02,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-07-03,ausente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-07-04,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-07-21,ausente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-07-22,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-07-23,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-07-24,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-07-25,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-07-28,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-07-29,tardanza
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-07-30,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-07-31,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-08-01,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-08-04,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-08-05,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-08-06,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-08-07,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-08-08,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-08-11,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-08-12,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-08-13,ausente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-08-14,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-08-18,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-08-19,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-08-20,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-08-21,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-08-22,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-08-25,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-08-26,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-08-27,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-08-28,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-08-29,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-09-01,tardanza
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-09-02,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-09-03,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-09-04,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-09-05,tardanza
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-09-08,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-09-09,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-09-10,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-09-11,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-09-12,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-09-15,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-09-16,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-09-17,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-09-22,ausente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-09-23,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-09-24,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-09-25,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-09-26,ausente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-09-29,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-09-30,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-10-01,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-10-02,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-10-03,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-10-06,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-10-07,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-10-08,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-10-09,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-10-10,ausente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-10-13,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-10-14,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-10-15,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-10-16,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-10-17,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-10-20,tardanza
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-10-21,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-10-22,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-10-23,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-10-24,ausente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-10-27,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-10-28,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-10-29,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-10-30,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-11-03,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-11-04,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-11-05,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-11-06,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-11-07,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-11-10,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-11-11,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-11-12,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-11-13,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-11-14,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-11-17,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-11-18,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-11-19,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-11-20,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-11-21,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-11-24,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-11-25,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-11-26,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-11-27,presente
Victoria Flores Gutiérrez,10000803-3,1ro Medio,B,2025-11-28,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-03-03,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-03-04,ausente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-03-05,ausente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-03-06,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-03-07,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-03-10,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-03-11,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-03-12,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-03-13,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-03-14,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-03-17,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-03-18,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-03-19,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-03-20,ausente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-03-21,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-03-24,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-03-25,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-03-26,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-03-27,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-03-28,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-04-01,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-04-02,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-04-03,tardanza
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-04-04,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-04-07,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-04-08,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-04-09,ausente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-04-10,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-04-11,tardanza
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-04-14,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-04-15,tardanza
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-04-16,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-04-17,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-04-21,ausente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-04-22,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-04-23,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-04-24,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-04-25,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-04-28,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-04-29,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-04-30,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-05-02,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-05-05,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-05-06,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-05-07,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-05-08,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-05-09,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-05-12,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-05-13,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-05-14,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-05-15,tardanza
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-05-16,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-05-19,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-05-20,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-05-22,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-05-23,ausente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-05-26,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-05-27,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-05-28,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-05-29,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-05-30,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-06-02,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-06-03,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-06-04,tardanza
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-06-05,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-06-06,ausente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-06-09,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-06-10,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-06-11,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-06-12,ausente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-06-13,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-06-16,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-06-17,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-06-18,tardanza
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-06-19,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-06-23,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-06-24,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-06-25,tardanza
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-06-26,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-06-27,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-06-30,tardanza
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-07-01,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-07-02,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-07-03,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-07-04,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-07-21,ausente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-07-22,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-07-23,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-07-24,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-07-25,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-07-28,tardanza
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-07-29,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-07-30,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-07-31,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-08-01,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-08-04,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-08-05,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-08-06,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-08-07,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-08-08,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-08-11,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-08-12,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-08-13,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-08-14,ausente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-08-18,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-08-19,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-08-20,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-08-21,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-08-22,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-08-25,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-08-26,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-08-27,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-08-28,ausente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-08-29,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-09-01,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-09-02,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-09-03,ausente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-09-04,tardanza
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-09-05,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-09-08,justificado
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-09-09,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-09-10,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-09-11,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-09-12,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-09-15,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-09-16,tardanza
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-09-17,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-09-22,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-09-23,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-09-24,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-09-25,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-09-26,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-09-29,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-09-30,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-10-01,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-10-02,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-10-03,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-10-06,ausente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-10-07,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-10-08,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-10-09,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-10-10,presente
Eduardo Flores Ramírez,10000804-1,1ro Medio,B,2025-10-13,presente
